datetime,temperature,humidity,dew_point,feels_like,precip,rain,pressure_msl,pressure_surface,cloud,wind_speed,wind_dir,wind_gust,hour_sin,hour_cos,day_sin,day_cos,month,is_weekend
2024-05-29 02:00:00,23.9,90,22.1,25.7,0.1,0.1,1004.7,1003.8,100,22.0,92,38.5,0.49999999999999994,0.8660254037844387,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 03:00:00,23.6,89,21.6,25.2,0.1,0.1,1004.4,1003.5,100,21.6,90,38.9,0.7071067811865475,0.7071067811865476,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 04:00:00,23.3,87,21.1,24.7,0.0,0.0,1004.3,1003.4,100,20.9,86,37.4,0.8660254037844386,0.5000000000000001,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 05:00:00,23.0,86,20.5,24.2,0.0,0.0,1004.7,1003.8,100,19.8,88,35.6,0.9659258262890683,0.25881904510252074,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 06:00:00,22.8,84,20.0,23.6,0.0,0.0,1005.0,1004.1,100,21.3,86,36.7,1.0,6.123233995736766e-17,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 07:00:00,23.0,83,20.0,23.6,0.0,0.0,1005.5,1004.6,100,22.1,83,38.5,0.9659258262890683,-0.25881904510252063,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 08:00:00,23.5,80,19.9,24.5,0.0,0.0,1005.9,1005.0,100,19.1,78,38.2,0.8660254037844387,-0.4999999999999998,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 09:00:00,24.5,68,18.2,24.7,0.0,0.0,1006.9,1006.0,23,19.5,86,36.0,0.7071067811865476,-0.7071067811865475,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 10:00:00,25.4,65,18.5,25.6,0.0,0.0,1007.1,1006.2,89,20.6,84,37.4,0.49999999999999994,-0.8660254037844387,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 11:00:00,26.2,63,18.6,27.1,0.0,0.0,1007.1,1006.2,95,21.3,85,38.9,0.258819045102521,-0.9659258262890682,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 12:00:00,26.7,61,18.5,27.5,0.0,0.0,1006.6,1005.7,79,20.5,90,38.9,1.2246467991473532e-16,-1.0,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 13:00:00,26.8,61,18.6,27.5,0.0,0.0,1005.9,1005.0,95,19.2,96,37.1,-0.2588190451025208,-0.9659258262890683,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 14:00:00,26.8,62,18.9,27.1,0.0,0.0,1005.3,1004.4,95,20.6,95,36.7,-0.4999999999999997,-0.8660254037844388,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 15:00:00,26.5,65,19.4,26.9,0.0,0.0,1004.6,1003.7,95,21.7,96,38.5,-0.7071067811865471,-0.7071067811865479,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 16:00:00,26.5,68,20.0,27.2,0.0,0.0,1004.1,1003.2,72,22.0,95,39.2,-0.8660254037844384,-0.5000000000000004,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 17:00:00,26.0,72,20.6,27.2,0.0,0.0,1003.8,1002.9,19,20.5,93,38.9,-0.9659258262890683,-0.25881904510252063,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 18:00:00,25.5,76,21.0,27.6,0.0,0.0,1004.4,1003.5,69,16.3,95,35.3,-1.0,-1.8369701987210297e-16,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 19:00:00,24.8,80,21.0,26.6,0.0,0.0,1004.6,1003.7,83,17.8,97,30.6,-0.9659258262890684,0.2588190451025203,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 20:00:00,24.5,79,20.8,25.9,0.0,0.0,1005.3,1004.4,56,20.0,97,34.2,-0.8660254037844386,0.5000000000000001,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 21:00:00,24.5,81,20.9,26.5,0.0,0.0,1006.2,1005.3,21,15.5,102,26.3,-0.7071067811865477,0.7071067811865474,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 22:00:00,24.3,81,20.8,26.2,0.0,0.0,1006.6,1005.7,14,16.3,96,28.4,-0.5000000000000004,0.8660254037844384,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-29 23:00:00,24.0,82,20.9,25.8,0.0,0.0,1006.8,1005.9,23,17.5,98,30.2,-0.25881904510252157,0.9659258262890681,0.5322271388474397,-0.8466016020976267,5,0.0
2024-05-30 00:00:00,23.9,83,20.8,25.6,0.0,0.0,1006.3,1005.4,22,17.3,94,30.2,0.0,1.0,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 01:00:00,23.6,84,20.8,25.3,0.0,0.0,1005.8,1004.9,48,17.8,97,30.6,0.25881904510252074,0.9659258262890683,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 02:00:00,23.5,86,21.0,25.1,0.0,0.0,1005.2,1004.3,96,18.8,95,32.0,0.49999999999999994,0.8660254037844387,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 03:00:00,23.4,88,21.3,25.3,0.0,0.0,1004.7,1003.8,100,18.4,94,32.4,0.7071067811865475,0.7071067811865476,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 04:00:00,23.4,88,21.3,25.4,0.0,0.0,1004.4,1003.5,100,16.9,92,31.7,0.8660254037844386,0.5000000000000001,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 05:00:00,23.5,87,21.4,25.8,0.0,0.0,1004.6,1003.7,100,16.2,93,29.5,0.9659258262890683,0.25881904510252074,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 06:00:00,23.7,87,21.5,26.0,0.0,0.0,1005.3,1004.4,95,15.8,91,27.7,1.0,6.123233995736766e-17,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 07:00:00,24.4,86,22.0,26.4,0.0,0.0,1005.6,1004.7,100,19.8,93,33.8,0.9659258262890683,-0.25881904510252063,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 08:00:00,25.2,85,22.5,27.2,0.0,0.0,1006.2,1005.3,100,22.0,94,37.1,0.8660254037844387,-0.4999999999999998,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 09:00:00,25.8,80,22.0,27.2,0.0,0.0,1006.8,1005.9,100,24.1,99,42.5,0.7071067811865476,-0.7071067811865475,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 10:00:00,26.6,78,22.5,28.5,0.0,0.0,1006.7,1005.8,100,23.1,101,41.0,0.49999999999999994,-0.8660254037844387,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 11:00:00,27.4,78,23.1,30.0,0.0,0.0,1006.8,1005.9,100,21.1,99,40.0,0.258819045102521,-0.9659258262890682,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 12:00:00,27.9,77,23.5,30.9,0.0,0.0,1006.7,1005.8,100,19.9,96,37.4,1.2246467991473532e-16,-1.0,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 13:00:00,27.4,80,23.6,30.5,0.0,0.0,1006.3,1005.4,100,19.2,95,36.0,-0.2588190451025208,-0.9659258262890683,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 14:00:00,26.4,84,23.5,29.5,0.5,0.5,1005.7,1004.8,100,18.4,94,34.6,-0.4999999999999997,-0.8660254037844388,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 15:00:00,26.0,87,23.7,28.9,1.4,1.4,1005.1,1004.2,100,20.9,90,36.0,-0.7071067811865471,-0.7071067811865479,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 16:00:00,27.0,84,24.1,29.9,0.1,0.1,1004.5,1003.6,100,22.3,99,41.8,-0.8660254037844384,-0.5000000000000004,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 17:00:00,26.6,86,24.0,29.8,0.0,0.0,1004.8,1003.9,100,19.9,103,38.5,-0.9659258262890683,-0.25881904510252063,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 18:00:00,26.0,89,24.1,29.7,0.0,0.0,1005.1,1004.2,100,17.2,101,34.9,-1.0,-1.8369701987210297e-16,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 19:00:00,25.6,92,24.1,29.5,0.0,0.0,1005.5,1004.6,100,15.5,94,29.2,-0.9659258262890684,0.2588190451025203,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 20:00:00,25.4,93,24.2,29.1,0.0,0.0,1006.2,1005.3,100,17.4,97,29.5,-0.8660254037844386,0.5000000000000001,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 21:00:00,25.0,94,24.0,29.0,0.0,0.0,1007.1,1006.2,100,14.8,89,25.2,-0.7071067811865477,0.7071067811865474,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 22:00:00,25.0,94,24.0,29.0,0.0,0.0,1007.3,1006.4,100,15.0,80,25.9,-0.5000000000000004,0.8660254037844384,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-30 23:00:00,25.1,93,24.0,28.9,0.0,0.0,1007.5,1006.6,100,15.5,87,26.3,-0.25881904510252157,0.9659258262890681,0.5175855102531889,-0.8556314858488706,5,0.0
2024-05-31 00:00:00,25.1,93,23.9,28.7,0.1,0.1,1007.1,1006.2,100,16.9,90,28.8,0.0,1.0,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 01:00:00,24.8,95,24.0,28.4,0.1,0.1,1006.4,1005.5,100,16.9,88,29.5,0.25881904510252074,0.9659258262890683,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 02:00:00,24.7,96,24.0,28.4,0.1,0.1,1005.7,1004.8,100,16.6,88,29.2,0.49999999999999994,0.8660254037844387,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 03:00:00,24.7,96,24.0,28.5,0.0,0.0,1005.2,1004.3,100,15.9,85,28.1,0.7071067811865475,0.7071067811865476,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 04:00:00,24.9,95,24.0,28.7,0.1,0.1,1005.1,1004.2,100,15.9,87,27.4,0.8660254037844386,0.5000000000000001,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 05:00:00,24.8,96,24.1,28.6,0.2,0.2,1005.3,1004.4,100,16.2,94,28.1,0.9659258262890683,0.25881904510252074,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 06:00:00,24.5,97,24.0,28.6,0.3,0.3,1005.7,1004.8,100,14.4,86,27.7,1.0,6.123233995736766e-17,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 07:00:00,25.0,95,24.1,28.9,0.4,0.4,1006.1,1005.2,100,15.6,83,25.2,0.9659258262890683,-0.25881904510252063,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 08:00:00,26.0,91,24.3,29.9,0.3,0.3,1006.4,1005.5,100,16.3,104,31.3,0.8660254037844387,-0.4999999999999998,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 09:00:00,28.2,85,25.5,33.0,0.1,0.1,1007.1,1006.2,53,16.3,112,31.3,0.7071067811865476,-0.7071067811865475,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 10:00:00,28.6,80,24.9,32.3,0.3,0.3,1007.5,1006.6,73,20.6,115,37.8,0.49999999999999994,-0.8660254037844387,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 11:00:00,28.1,82,24.8,31.7,0.4,0.4,1007.4,1006.5,99,20.2,125,41.8,0.258819045102521,-0.9659258262890682,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 12:00:00,27.6,83,24.5,31.5,0.5,0.5,1007.1,1006.2,100,17.6,116,36.7,1.2246467991473532e-16,-1.0,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 13:00:00,27.0,88,24.9,31.1,0.5,0.5,1006.7,1005.8,100,17.5,104,35.6,-0.2588190451025208,-0.9659258262890683,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 14:00:00,27.5,86,24.9,31.7,0.4,0.4,1005.9,1005.0,100,17.3,121,34.9,-0.4999999999999997,-0.8660254037844388,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 15:00:00,27.3,88,25.1,31.7,0.4,0.4,1005.2,1004.3,100,16.5,126,33.5,-0.7071067811865471,-0.7071067811865479,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 16:00:00,27.5,87,25.1,32.2,0.6,0.6,1005.1,1004.2,94,15.0,134,31.7,-0.8660254037844384,-0.5000000000000004,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 17:00:00,27.5,87,25.0,31.6,0.6,0.6,1005.2,1004.3,100,17.4,142,33.1,-0.9659258262890683,-0.25881904510252063,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 18:00:00,26.5,90,24.8,31.0,0.1,0.1,1005.5,1004.6,100,14.3,124,30.6,-1.0,-1.8369701987210297e-16,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 19:00:00,26.0,94,25.0,31.2,0.2,0.2,1006.0,1005.1,100,10.6,114,24.8,-0.9659258262890684,0.2588190451025203,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 20:00:00,26.0,95,25.0,31.3,0.0,0.0,1006.6,1005.7,100,10.3,102,17.6,-0.8660254037844386,0.5000000000000001,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 21:00:00,25.3,96,24.6,29.8,0.6,0.6,1007.7,1006.8,100,13.4,117,28.1,-0.7071067811865477,0.7071067811865474,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 22:00:00,25.2,96,24.6,29.8,0.1,0.1,1007.9,1007.0,72,13.6,107,23.4,-0.5000000000000004,0.8660254037844384,0.5027907197793043,-0.8644081744776648,5,0.0
2024-05-31 23:00:00,25.2,97,24.6,29.6,0.0,0.0,1008.3,1007.4,100,14.2,111,24.5,-0.25881904510252157,0.9659258262890681,0.5027907197793043,-0.8644081744776648,5,0.0
2024-06-01 00:00:00,25.2,96,24.6,29.6,0.1,0.1,1007.8,1006.9,93,15.1,118,26.3,0.0,1.0,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 01:00:00,25.1,96,24.5,29.4,1.0,1.0,1007.5,1006.6,100,14.5,138,26.6,0.25881904510252074,0.9659258262890683,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 02:00:00,25.0,96,24.3,29.1,0.9,0.9,1007.0,1006.1,100,14.7,144,29.2,0.49999999999999994,0.8660254037844387,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 03:00:00,24.8,97,24.3,28.7,2.0,2.0,1006.5,1005.6,100,16.3,145,32.4,0.7071067811865475,0.7071067811865476,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 04:00:00,25.0,96,24.2,28.8,0.2,0.2,1006.1,1005.2,100,16.3,135,32.0,0.8660254037844386,0.5000000000000001,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 05:00:00,24.9,96,24.2,28.6,0.6,0.6,1006.2,1005.3,100,17.2,147,31.3,0.9659258262890683,0.25881904510252074,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 06:00:00,24.5,97,24.0,27.7,1.5,1.5,1006.9,1006.0,100,19.5,175,36.4,1.0,6.123233995736766e-17,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 07:00:00,24.9,96,24.2,28.3,3.8,3.8,1007.3,1006.4,100,19.0,170,36.7,0.9659258262890683,-0.25881904510252063,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 08:00:00,25.2,96,24.5,28.8,3.7,3.7,1007.5,1006.6,100,19.1,178,37.4,0.8660254037844387,-0.4999999999999998,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 09:00:00,25.6,93,24.4,29.3,4.6,4.6,1008.6,1007.7,100,18.5,172,40.3,0.7071067811865476,-0.7071067811865475,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 10:00:00,25.8,92,24.4,29.1,2.4,2.4,1008.7,1007.8,89,20.4,171,41.0,0.49999999999999994,-0.8660254037844387,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 11:00:00,27.0,86,24.5,30.2,0.7,0.7,1008.3,1007.4,100,21.6,181,44.6,0.258819045102521,-0.9659258262890682,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 12:00:00,26.6,90,24.9,30.0,2.1,2.1,1008.2,1007.3,100,22.8,185,46.8,1.2246467991473532e-16,-1.0,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 13:00:00,26.8,88,24.5,29.3,0.3,0.3,1007.7,1006.8,100,26.5,188,45.4,-0.2588190451025208,-0.9659258262890683,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 14:00:00,26.5,86,24.0,28.9,1.0,1.0,1006.6,1005.7,100,25.6,191,45.7,-0.4999999999999997,-0.8660254037844388,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 15:00:00,25.9,89,24.0,27.8,2.5,2.5,1005.8,1004.9,100,28.5,196,54.4,-0.7071067811865471,-0.7071067811865479,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 16:00:00,26.1,90,24.4,28.5,0.8,0.8,1005.2,1004.3,100,26.8,204,50.8,-0.8660254037844384,-0.5000000000000004,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 17:00:00,26.1,90,24.3,28.8,0.8,0.8,1005.1,1004.2,100,25.3,208,49.0,-0.9659258262890683,-0.25881904510252063,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 18:00:00,25.8,92,24.4,28.6,0.7,0.7,1005.7,1004.8,100,24.0,213,43.6,-1.0,-1.8369701987210297e-16,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 19:00:00,25.5,93,24.4,28.5,0.5,0.5,1006.1,1005.2,100,23.2,210,41.0,-0.9659258262890684,0.2588190451025203,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 20:00:00,25.4,94,24.3,28.2,0.3,0.3,1006.8,1005.9,100,24.1,212,41.0,-0.8660254037844386,0.5000000000000001,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 21:00:00,25.0,94,24.0,28.0,2.5,2.5,1008.3,1007.4,100,20.9,221,40.7,-0.7071067811865477,0.7071067811865474,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 22:00:00,25.0,93,23.8,28.2,1.7,1.7,1008.6,1007.7,100,18.8,225,36.7,-0.5000000000000004,0.8660254037844384,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-01 23:00:00,25.1,95,24.2,28.6,4.9,4.9,1008.8,1007.9,100,18.6,227,34.2,-0.25881904510252157,0.9659258262890681,0.4878471454423119,-0.8729290708206411,6,1.0
2024-06-02 00:00:00,25.0,95,24.2,28.7,1.4,1.4,1008.4,1007.5,100,17.6,229,33.8,0.0,1.0,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 01:00:00,25.0,95,24.1,28.6,2.8,2.8,1008.3,1007.4,100,17.6,229,34.9,0.25881904510252074,0.9659258262890683,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 02:00:00,24.8,95,23.9,28.5,4.7,4.7,1007.8,1006.9,100,16.2,238,34.6,0.49999999999999994,0.8660254037844387,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 03:00:00,25.0,95,24.1,29.0,2.9,2.9,1007.2,1006.3,100,14.6,237,28.1,0.7071067811865475,0.7071067811865476,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 04:00:00,25.1,94,24.1,29.3,1.2,1.2,1007.2,1006.3,100,14.0,235,24.8,0.8660254037844386,0.5000000000000001,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 05:00:00,25.3,93,24.0,29.2,0.4,0.4,1007.6,1006.7,100,15.6,236,28.4,0.9659258262890683,0.25881904510252074,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 06:00:00,25.3,95,24.5,29.6,0.1,0.1,1008.0,1007.1,98,14.5,243,28.4,1.0,6.123233995736766e-17,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 07:00:00,26.1,92,24.8,30.6,0.0,0.0,1008.5,1007.6,99,14.5,247,24.8,0.9659258262890683,-0.25881904510252063,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 08:00:00,26.8,90,25.1,31.4,0.1,0.1,1008.8,1007.9,99,15.3,261,28.8,0.8660254037844387,-0.4999999999999998,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 09:00:00,27.4,87,24.9,32.4,0.2,0.2,1009.5,1008.6,100,10.9,262,21.6,0.7071067811865476,-0.7071067811865475,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 10:00:00,28.0,81,24.5,32.6,0.6,0.6,1009.5,1008.6,100,12.4,260,24.1,0.49999999999999994,-0.8660254037844387,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 11:00:00,29.1,77,24.5,34.4,0.3,0.3,1008.8,1007.9,100,13.3,257,26.6,0.258819045102521,-0.9659258262890682,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 12:00:00,29.5,76,24.9,35.2,0.0,0.0,1008.0,1007.1,100,13.6,258,27.4,1.2246467991473532e-16,-1.0,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 13:00:00,29.9,74,24.8,35.5,0.0,0.0,1007.2,1006.3,100,13.1,262,27.4,-0.2588190451025208,-0.9659258262890683,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 14:00:00,29.9,73,24.5,34.9,0.0,0.0,1006.2,1005.3,100,12.1,258,26.3,-0.4999999999999997,-0.8660254037844388,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 15:00:00,30.2,71,24.2,35.0,0.0,0.0,1005.3,1004.4,100,9.6,257,23.8,-0.7071067811865471,-0.7071067811865479,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 16:00:00,30.0,72,24.5,35.1,0.0,0.0,1005.0,1004.1,100,9.0,233,19.4,-0.8660254037844384,-0.5000000000000004,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 17:00:00,29.5,76,24.8,34.5,0.0,0.0,1005.0,1004.1,100,10.2,225,18.7,-0.9659258262890683,-0.25881904510252063,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 18:00:00,28.5,83,25.2,33.6,0.0,0.0,1005.5,1004.6,100,12.0,221,20.5,-1.0,-1.8369701987210297e-16,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 19:00:00,27.4,90,25.5,32.9,0.0,0.0,1006.3,1005.4,71,10.4,214,20.5,-0.9659258262890684,0.2588190451025203,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 20:00:00,26.5,92,25.0,31.7,0.0,0.0,1007.0,1006.1,6,10.3,205,17.6,-0.8660254037844386,0.5000000000000001,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 21:00:00,26.7,93,25.4,32.7,0.0,0.0,1007.6,1006.7,80,6.8,198,11.2,-0.7071067811865477,0.7071067811865474,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 22:00:00,26.4,93,25.1,32.2,0.0,0.0,1008.0,1007.1,65,6.6,202,11.2,-0.5000000000000004,0.8660254037844384,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-02 23:00:00,26.1,94,25.0,32.0,0.0,0.0,1008.0,1007.1,5,6.0,197,10.8,-0.25881904510252157,0.9659258262890681,0.47275920928627757,-0.881191653407483,6,1.0
2024-06-03 00:00:00,26.0,95,25.1,31.7,0.0,0.0,1007.8,1006.9,6,7.4,209,12.2,0.0,1.0,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 01:00:00,25.6,97,25.1,31.8,0.0,0.0,1007.4,1006.5,10,4.3,204,11.9,0.25881904510252074,0.9659258262890683,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 02:00:00,25.3,98,25.0,31.7,0.0,0.0,1006.8,1005.9,17,2.4,117,7.6,0.49999999999999994,0.8660254037844387,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 03:00:00,25.0,99,24.9,31.1,0.0,0.0,1006.5,1005.6,98,3.4,72,5.0,0.7071067811865475,0.7071067811865476,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 04:00:00,24.7,97,24.2,29.8,0.8,0.8,1006.6,1005.7,100,8.0,80,14.8,0.8660254037844386,0.5000000000000001,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 05:00:00,24.5,99,24.4,29.8,2.6,2.6,1006.7,1005.8,100,7.9,66,15.5,0.9659258262890683,0.25881904510252074,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 06:00:00,24.5,98,24.1,29.7,3.7,3.7,1007.4,1006.5,100,6.6,77,13.0,1.0,6.123233995736766e-17,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 07:00:00,24.5,97,24.0,28.9,2.2,2.2,1007.9,1007.0,100,11.8,102,20.2,0.9659258262890683,-0.25881904510252063,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 08:00:00,24.9,94,23.8,29.0,0.4,0.4,1008.5,1007.6,100,12.5,108,23.4,0.8660254037844387,-0.4999999999999998,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 09:00:00,24.9,90,23.1,28.1,0.1,0.1,1009.1,1008.2,100,16.3,108,32.0,0.7071067811865476,-0.7071067811865475,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 10:00:00,25.7,86,23.2,28.5,0.1,0.1,1009.4,1008.5,100,19.0,109,34.2,0.49999999999999994,-0.8660254037844387,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 11:00:00,26.5,83,23.4,29.4,0.1,0.1,1009.1,1008.2,100,19.8,109,35.6,0.258819045102521,-0.9659258262890682,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 12:00:00,27.3,79,23.2,30.6,1.4,1.4,1008.9,1008.0,100,16.3,115,35.6,1.2246467991473532e-16,-1.0,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 13:00:00,25.7,86,23.1,28.7,0.2,0.2,1008.1,1007.2,100,17.4,112,32.0,-0.2588190451025208,-0.9659258262890683,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 14:00:00,26.1,85,23.4,29.2,0.7,0.7,1007.4,1006.5,100,17.9,112,34.2,-0.4999999999999997,-0.8660254037844388,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 15:00:00,26.2,85,23.5,29.0,0.4,0.4,1006.8,1005.9,100,20.5,112,37.1,-0.7071067811865471,-0.7071067811865479,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 16:00:00,26.1,84,23.2,28.9,0.1,0.1,1006.4,1005.5,100,19.7,111,37.1,-0.8660254037844384,-0.5000000000000004,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 17:00:00,25.2,87,22.9,27.9,0.1,0.1,1006.5,1005.6,100,18.8,110,34.9,-0.9659258262890683,-0.25881904510252063,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 18:00:00,25.0,88,22.9,27.9,0.2,0.2,1007.0,1006.1,100,17.4,112,34.2,-1.0,-1.8369701987210297e-16,0.4575313760742512,-0.8891934772070711,6,0.0
2024-06-03 19:00:00,24.3,91,22.8,27.1,0.6,0.6,1007.4,1006.5,100,18.0,110,30.2,-0.9659258262890684,0.2588190451025203,0.4575313760742512,-0.8891934772070711,6,0.0
